series,patient,group,label,slice_idx,liver_px,fo_mean,fo_median,fo_std,fo_skewness,fo_kurtosis,fo_p10,fo_p90,fo_iqr,fo_range,fo_entropy,glcm_contrast,glcm_correlation,glcm_energy,glcm_homogeneity,glcm_dissimilarity,glcm_asm
Patient_2_Before_s02,Patient_2_Before,Patient_2,1,57,7054,82.24624326623193,79.0,43.158728269446456,5.244534041639356,37.48819337565236,62.0,93.0,15.0,500.0,0.3883727547891904,5.8166975496334885,0.9567718110916666,0.8513019114238407,0.9422240440290277,0.31573285618015273,0.7247175739914476
Patient_2_Before_s02,Patient_2_Before,Patient_2,1,60,7456,76.07309549356223,78.0,17.96288930064876,-2.397830678707079,16.516146936049857,61.0,91.0,15.0,282.0,0.6605914676117014,9.425752842984853,0.9763158604893101,0.8427261916982588,0.9141213207970666,0.48738663387281,0.7101896919679621
Patient_2_Before_s02,Patient_2_Before,Patient_2,1,63,7585,74.42768622280818,77.0,16.730397716863493,-3.572087125374596,23.31496101454894,60.0,89.0,13.0,218.0,0.8339883700219742,16.41612161110871,0.9753388912038052,0.8397881471005952,0.9036500956670848,0.6467642866884482,0.7052465236350528
Patient_2_Before_s02,Patient_2_Before,Patient_2,1,66,7132,75.84828939988783,78.0,15.599794753288872,-3.6333712842893595,25.204959299243292,63.0,89.0,13.0,221.0,0.8048784916443041,15.788823711762163,0.9747777384221179,0.8491811756146561,0.9111022903138126,0.6067005646148415,0.7211108679810745
Patient_2_Before_s02,Patient_2_Before,Patient_2,1,69,6653,77.66135577934766,79.0,12.991817393650898,-2.8477002109083234,17.07203783760083,66.0,90.0,12.0,180.0,0.963579642501996,20.269155830336846,0.967691465335835,0.8583143114570533,0.9097739271788438,0.7010122963228054,0.7367061646276478
Patient_2_Before_s02,Patient_2_Before,Patient_2,1,72,5104,78.94278996865204,80.0,11.444438618306064,-2.256530516721633,12.29462976759336,67.0,90.0,12.0,156.0,1.0901586799603913,21.568660907605576,0.954652737933763,0.8900124086922071,0.9255894861843402,0.6857195241169791,0.792124705870224
Patient_2_Before_s02,Patient_2_Before,Patient_2,1,75,1716,68.10955710955712,70.0,18.218874585965494,-0.6777282120996343,0.9700779480414172,46.0,90.0,28.0,141.0,1.3799769625409044,8.921940145747698,0.9343481464799865,0.9620226714711885,0.9720557030027047,0.30333970457579973,0.9254883304483309
Patient_2_Before_s02,Patient_2_Before,Patient_2,1,78,491,56.075356415478616,56.0,7.11760557987635,-0.08879392036007934,-0.22941802183574067,46.0,65.0,9.0,38.0,4.030593946799605,3.321706409775606,0.8510851339316465,0.9890351067904339,0.9903206723434581,0.14141789794889548,0.9781905276307467
Patient_2_Before_s03,Patient_2_Before,Patient_2,1,6,389,32.37275064267352,44.0,36.39482685763111,-1.3333951056604592,1.1197707001051747,-26.0,67.0,36.0,173.0,1.2546544169495868,1.8404224962959712,0.9219075681379408,0.9934757154490663,0.9943362105403513,0.0709934720202069,0.9869940407616776
Patient_2_Before_s03,Patient_2_Before,Patient_2,1,9,1430,40.23146853146853,46.0,30.557093003236584,-1.9256039423846507,4.6596495996372465,8.0,67.0,25.0,199.0,1.0557255160174708,3.6325756650538708,0.9580922126195686,0.9769422211714492,0.9810158890507563,0.17447468571100386,0.9544163671402175
Patient_2_Before_s03,Patient_2_Before,Patient_2,1,12,3010,43.308305647840534,50.0,28.292115828608566,-2.2622832305359633,5.892269664176162,12.0,67.0,20.0,191.0,1.0546893661217054,5.366719829450015,0.9728819398805653,0.9522577937463612,0.9623971172003187,0.29469380423303254,0.9067954750797544
Patient_2_Before_s03,Patient_2_Before,Patient_2,1,15,4893,45.716738197424895,50.0,24.571834816431398,-2.4083875357022717,8.29435942604107,24.0,67.0,21.0,196.0,1.014553576539329,9.802247182582049,0.9680981835904053,0.9223202402284362,0.9390958669121816,0.4818329959467563,0.8506758266903811
Patient_2_Before_s03,Patient_2_Before,Patient_2,1,18,9668,44.227141083988414,49.0,25.20287398438464,-2.0929347559320095,6.222373470204159,19.0,67.0,22.0,204.0,0.9916690562235588,17.67494240794765,0.9651859763590696,0.8463366727954524,0.8791133098736005,0.941811441693632,0.7162899516470072
Patient_2_Before_s03,Patient_2_Before,Patient_2,1,21,17960,46.15400890868597,50.0,23.69714257740786,-1.6053185394227225,4.674049163224349,19.0,70.0,24.0,220.0,0.9324861850249013,23.00868123976712,0.9674290167719768,0.7179777987604945,0.7810576120504111,1.4859509797357846,0.5154998739881542
Patient_2_Before_s03,Patient_2_Before,Patient_2,1,24,23580,51.58108566581849,53.0,24.28536870920658,2.5215893253131783,52.34155405174813,30.0,72.0,20.0,495.0,0.4051948904394257,5.876857031188144,0.9630429914533742,0.6342971599701112,0.7881114230606332,0.797289943425016,0.4023421348119411
Patient_2_Before_s03,Patient_2_Before,Patient_2,1,27,24850,48.37887323943662,48.0,36.14721626627468,3.1111499787609893,29.67779690426365,16.0,78.0,28.0,500.0,0.4367774153382762,7.695428284272934,0.9553863087563849,0.6143248185197494,0.7718741785403953,0.9085080162833845,0.3774044145926015
Patient_2_Before_s03,Patient_2_Before,Patient_2,1,30,28307,48.38474582258805,47.0,38.855854978529145,5.3691569681298805,46.99134361971277,19.0,72.0,25.0,500.0,0.42189643800592846,8.119409191210885,0.9559475936198815,0.5626168762323632,0.7441840836205529,0.9925336097809813,0.31654876453826125
Patient_2_Before_s03,Patient_2_Before,Patient_2,1,33,30213,51.25442690232681,50.0,39.688679109734196,5.692138140300612,49.341238702758716,25.0,71.0,22.0,500.0,0.40961494791685016,5.773088128499634,0.9704556251165307,0.5367703934856312,0.7473172780708689,0.8698498056838521,0.2881314474232423
Patient_2_Before_s03,Patient_2_Before,Patient_2,1,36,29898,54.45056525520101,52.0,37.66773996233468,6.477452948445563,57.18783945768571,32.0,71.0,20.0,500.0,0.3973284021565895,5.011569639567405,0.9749582247808541,0.5422100817583416,0.7478992171883898,0.8636316161988341,0.29400162064852997
Patient_2_Before_s03,Patient_2_Before,Patient_2,1,39,25412,56.333621910908235,54.0,37.58598702083698,6.625955741656408,58.403179227338406,35.0,71.0,18.0,500.0,0.3919764722716212,5.395699394924736,0.9721263340787952,0.6098276595750449,0.798217650437633,0.7013281616295971,0.3718968321112017
Patient_2_Before_s03,Patient_2_Before,Patient_2,1,42,13970,43.579527559055116,46.0,16.580603204952407,-1.59307407500148,6.892963374037924,24.0,61.0,18.0,204.0,0.93355005263586,14.70817870897786,0.9776531977151612,0.7821732960575356,0.846420747357493,0.8792831008099402,0.611797955050766
Patient_2_Before_s03,Patient_2_Before,Patient_2,1,45,1910,29.99109947643979,35.0,21.590293154031407,-1.137924326878759,1.5257771080151912,-1.0,52.0,26.0,155.0,1.2991422159397508,2.6359181272113545,0.9763287436064116,0.9696652086053059,0.9768269631779719,0.16172212705101502,0.9402507686218871
Patient_2_Before_s04,Patient_2_Before,Patient_2,1,15,222,-100.0,-100.0,0.0,,,-100.0,-100.0,0.0,0.0,-160.00000000014427,0.0,0.0,0.0,0.0,0.0,0.0
Patient_2_Before_s04,Patient_2_Before,Patient_2,1,18,1416,43.36158192090395,70.0,57.28077140401279,-1.5968258696663302,1.1690645224770178,-71.5,84.0,40.0,205.0,1.0172599902497512,3.1936952799246203,0.9699123411133539,0.9764272653040708,0.9839582789701871,0.13632174702144215,0.9534103436129218
Patient_2_Before_s04,Patient_2_Before,Patient_2,1,21,2553,62.2972972972973,74.0,38.513036191130944,-2.7887287562803116,7.748799907256908,26.0,87.0,18.0,210.0,0.9472732846843425,4.481639429711915,0.9784971165363974,0.9551833624143987,0.9709993086371398,0.2100048152220449,0.9123755635999176
Patient_2_Before_s04,Patient_2_Before,Patient_2,1,24,3632,65.69355726872247,76.0,37.272023355474516,-2.916281893026719,8.758167829006899,35.0,90.0,18.0,218.0,0.9094714132277862,4.969824578232157,0.9821974040894503,0.9364153102058881,0.9605416372012162,0.2605992892491083,0.8768741276735553
Patient_2_Before_s04,Patient_2_Before,Patient_2,1,27,5243,70.29353423612436,78.0,31.654574138007185,-2.9982953374879395,10.196387468255613,49.0,92.0,18.0,223.0,0.8847893781503571,6.8636145248614495,0.9823495452111219,0.9073260504671855,0.9433183883419429,0.35176874875136144,0.8232414051039891
Patient_2_Before_s04,Patient_2_Before,Patient_2,1,30,7398,72.2124898621249,78.0,28.63022251478046,-2.8895703744027457,11.705033444297756,47.0,94.0,19.0,263.0,0.7649378978902197,8.391033915150228,0.978098673314366,0.8691447414063069,0.9247737740482418,0.4424601359866656,0.7554143427619439
Patient_2_Before_s04,Patient_2_Before,Patient_2,1,33,9388,78.37878142309332,77.0,43.40838543902593,4.06683828191812,31.02358992999656,50.0,101.0,21.0,500.0,0.4226993431753911,6.234030126109359,0.9559461677468727,0.832951364707723,0.9296691663469623,0.3675616375227058,0.6938117408764727
Patient_2_Before_s04,Patient_2_Before,Patient_2,1,36,10702,88.99196411885629,79.0,61.81494476024719,3.65928952231976,16.056425921523406,53.0,121.0,24.0,479.0,0.45554569440087556,11.097261730690269,0.9330837386992854,0.8094820272059259,0.9160346178670968,0.4996796460770325,0.6552662865298375
Patient_2_Before_s04,Patient_2_Before,Patient_2,1,39,10473,82.46863362933257,81.0,30.396586058518363,0.046800066460640985,5.7934022495647906,59.0,108.0,18.0,432.0,0.4823889632706471,4.2903711497119374,0.9755071993730975,0.8152414261185419,0.9218999481251097,0.34651377102436315,0.6646215230428518
Patient_2_Before_s04,Patient_2_Before,Patient_2,1,42,12945,85.90567786790267,81.0,31.52839013532161,0.8405050343780173,3.5375371278715884,61.0,126.0,20.0,296.0,0.7092415454864796,14.225078911332519,0.96887612780549,0.7711777080160818,0.8735707731610551,0.6927574081616472,0.5947195702614504
Patient_2_Before_s04,Patient_2_Before,Patient_2,1,45,13326,80.28965931262194,79.0,32.89098041644564,0.5861145415822249,3.270722197745438,49.0,108.0,21.0,279.0,0.7631849065588727,13.560263307626784,0.9702486670687086,0.7644631043460953,0.8713332226942834,0.6841869941367609,0.58440868526742
Patient_2_Before_s04,Patient_2_Before,Patient_2,1,48,13260,82.16945701357466,80.0,33.719808830245505,0.711052127880982,3.3905820896305823,51.0,109.0,21.0,291.0,0.7324838996609692,15.333400838845808,0.9681022087034857,0.7650370356355928,0.8678430362382112,0.7531996723646954,0.5852870765331546
Patient_2_Before_s04,Patient_2_Before,Patient_2,1,51,14084,86.8513916500994,83.0,32.383529491096894,0.8971945653100154,3.436018073150376,57.0,128.0,20.0,311.0,0.6825734885969696,14.52107487997641,0.9729088435261013,0.7517510556915854,0.8701554071355077,0.7038302702645423,0.5651344342178442
Patient_2_Before_s04,Patient_2_Before,Patient_2,1,54,12232,87.16587638979725,83.0,33.06882654127051,1.251717761111082,4.5956241015938515,57.0,125.0,22.0,361.0,0.5959475800626404,7.220484844523417,0.9711436901052165,0.7838773000962074,0.8914963863691393,0.5101510362188733,0.6144677524886233
Patient_2_Before_s04,Patient_2_Before,Patient_2,1,57,9629,87.27656039048708,83.0,33.6795398587498,1.0957394019776847,3.035047318433591,55.0,131.0,24.0,358.0,0.605365252496425,8.21533055380359,0.9727378890692336,0.8295896037904209,0.9105684638404726,0.4700209620940258,0.6882217607666086
Patient_2_Before_s04,Patient_2_Before,Patient_2,1,60,8888,90.04185418541854,85.0,32.732201088548116,0.551098242854342,1.938277076122894,59.0,139.0,23.0,281.0,0.7738061063840688,8.219968727208546,0.9741609743574284,0.8421690421250332,0.9101235415566387,0.48277662306259794,0.7092515044055874
Patient_2_Before_s04,Patient_2_Before,Patient_2,1,63,6710,79.15141579731744,81.0,21.217994786607886,-0.9951296218420528,5.436967631621362,58.0,98.0,17.0,233.0,0.8521806358804764,5.485509205074591,0.9808700322044646,0.8809273650650127,0.9262640248587429,0.39060220723798905,0.7760345759704396
Patient_2_Before_s04,Patient_2_Before,Patient_2,1,66,5867,78.90352820862451,83.0,22.15364402478675,-1.7653887380322917,6.363637383672142,55.0,98.0,18.0,230.0,0.861858557301016,7.500584977840617,0.9774722398868424,0.8952926454549026,0.9371767463831077,0.39099920954552503,0.8015505517372503
Patient_2_Before_s04,Patient_2_Before,Patient_2,1,69,4619,73.98051526304396,81.0,27.11421021170564,-1.1918101901304408,2.13836862715093,37.0,101.0,31.0,203.0,1.0398513978848551,6.718162954075472,0.9741588063384456,0.9172309826600781,0.9428105560167901,0.37583456733027076,0.8413137687041607
Patient_2_Before_s04,Patient_2_Before,Patient_2,1,72,2370,57.85400843881857,58.0,12.80597643507222,-0.38214698060611996,2.6877911381775963,44.0,72.0,13.0,108.0,1.6579145106351416,7.085777558790181,0.9399541716379505,0.9563706935508732,0.9669137477488561,0.302466544836619,0.9146456298589631
Patient_GA_Healthy_s01,Patient_GA_Healthy,Patient_GA,0,6,1693,88.90194920259894,105.0,41.52380826734005,-0.9927821478172167,0.18439899049342845,27.0,129.0,60.0,203.0,1.110081602733016,2.9127187279247817,0.9813762235662621,0.9579594715926876,0.9681137993600715,0.21566464706841185,0.9176867072514507
Patient_GA_Healthy_s01,Patient_GA_Healthy,Patient_GA,0,9,4932,116.21411192214111,123.0,28.589907055534184,-3.0329437937799937,11.723748387364559,89.10000000000002,136.0,15.0,323.0,0.6004185268054888,5.632916526290993,0.9831777845388258,0.8796271086798284,0.9282426032730302,0.37440358908873483,0.7737451529362138
Patient_GA_Healthy_s01,Patient_GA_Healthy,Patient_GA,0,12,7727,117.7669211854536,123.0,28.952966382290153,-2.8237867251345192,12.32864110813639,91.0,140.0,18.0,314.0,0.6431779989098403,9.784898934050595,0.9829141839520625,0.811772999869399,0.8809798969486033,0.645766971870527,0.658978391216054
Patient_GA_Healthy_s01,Patient_GA_Healthy,Patient_GA,0,15,10277,122.63442638902403,127.0,31.98188029970224,-2.154716693224251,11.6569571649555,100.0,144.0,18.0,348.0,0.5885281325685522,11.357694270861604,0.9811899679723772,0.7498483599618749,0.848912263222483,0.7814360203952223,0.562278064850387
Patient_GA_Healthy_s01,Patient_GA_Healthy,Patient_GA,0,18,11749,127.86807387862797,132.0,29.393218896402395,-3.0342326604820564,15.671251703932327,111.0,147.0,15.0,336.0,0.5872774258176077,17.16510450288896,0.9767356702937829,0.7142382269526484,0.8285484801421908,0.9598635639116807,0.5101439070053063
Patient_GA_Healthy_s01,Patient_GA_Healthy,Patient_GA,0,21,12828,124.38782351106954,128.0,29.404893619762618,-2.4391269519484733,13.523253954935818,107.0,144.0,17.0,367.0,0.5464597553978132,16.991754931261127,0.9729875294225638,0.6876983853417085,0.8191904300274931,1.0050255121447567,0.47293951371886483
Patient_GA_Healthy_s01,Patient_GA_Healthy,Patient_GA,0,24,13696,120.67202102803738,124.0,28.08805818738411,-2.207325520911213,12.95691823611653,101.0,142.0,19.0,367.0,0.5528795660729622,13.270959042003973,0.9777459286511153,0.6677472213836093,0.8038677739491823,0.9740211106884733,0.4458956581022015
Patient_GA_Healthy_s01,Patient_GA_Healthy,Patient_GA,0,27,13231,119.70047615448567,121.0,27.431257464812674,-1.4343882921629716,12.202944969798361,98.0,143.0,21.0,456.0,0.4529093155990077,9.449478282526378,0.9755913880951961,0.6790279281599134,0.8212572056695285,0.8159790070459512,0.46108838419254683
Patient_GA_Healthy_s01,Patient_GA_Healthy,Patient_GA,0,30,12610,116.28453608247423,119.0,26.536502599719267,-2.3470451693534873,13.441693737568993,96.0,138.0,21.0,347.0,0.5870998558132983,12.245382627832392,0.9810704052986384,0.6944279100883959,0.8205249673012363,0.882470693184082,0.4822373992434788
Patient_GA_Healthy_s01,Patient_GA_Healthy,Patient_GA,0,33,11378,114.88011952891546,116.0,23.551125619227374,-2.343812736521858,14.820488609988882,98.0,136.0,19.0,348.0,0.5680607605482814,11.443085819341032,0.9790235219192696,0.7240260963241012,0.8386676705433589,0.7952445298773754,0.5242198437286761
Patient_GA_Healthy_s01,Patient_GA_Healthy,Patient_GA,0,36,10413,112.61442427734562,113.0,21.66754405836812,-1.665990054864142,12.50149852243403,95.0,133.0,18.0,331.0,0.6005504416466858,10.298911450125882,0.9807068023073928,0.7475608643858881,0.8524039944672613,0.7189002064880721,0.558851706033691
Patient_GA_Healthy_s01,Patient_GA_Healthy,Patient_GA,0,39,8704,108.40050551470588,110.0,20.519403920300775,-1.389843849278059,9.230852492793254,89.0,127.0,18.0,283.0,0.6963061586451851,8.896464783821465,0.9808360950846777,0.7887088739744078,0.8625934145604719,0.6885699206651086,0.6220646810639667
Patient_GA_Healthy_s01,Patient_GA_Healthy,Patient_GA,0,42,7162,105.51354370287629,109.0,20.04489232244687,-1.9905657901640015,9.79735612545118,81.0,123.0,16.0,296.0,0.6583610584321656,8.89462735695268,0.9834025069689563,0.8259912752848567,0.8908118366451127,0.5614661649368757,0.6822636607111942
Patient_GA_Healthy_s01,Patient_GA_Healthy,Patient_GA,0,45,4653,100.21663442940039,106.0,25.361786392206362,-3.5332977973552206,19.527202471065827,73.0,119.0,16.0,259.0,0.752881986417333,8.490654933978158,0.9818491144309648,0.8867232631208621,0.9280463919042786,0.4274959834447286,0.7862792180032679
Patient_GA_Healthy_s01,Patient_GA_Healthy,Patient_GA,0,48,2146,100.0358807082945,107.0,24.10237791675461,-2.557651154087843,10.217469529555828,68.0,119.0,18.0,236.0,0.8208610109366432,5.212354367041604,0.9767190436634233,0.9470261462514525,0.9655184949696036,0.23791495951746994,0.8968589344784883
Patient_GA_Healthy_s02,Patient_GA_Healthy,Patient_GA,0,6,294,130.66326530612244,135.0,29.531354446760904,-2.1234809335543794,7.669161879598098,101.3,160.0,23.75,230.0,0.9096450098287939,10.186693163654969,0.8399260321728889,0.9826920446409538,0.9855768431000613,0.2657586810091708,0.9656842524169544
Patient_GA_Healthy_s02,Patient_GA_Healthy,Patient_GA,0,9,690,117.82173913043478,126.0,35.680975199373734,-2.486598410154735,7.574361665934793,83.0,147.0,25.0,251.0,0.8421722374150764,12.422981644145878,0.919485634933445,0.9618806566051041,0.9691890160526215,0.38954485207305883,0.9252154941510411
Patient_GA_Healthy_s02,Patient_GA_Healthy,Patient_GA,0,12,963,117.10903426791278,125.0,35.40156157859981,-2.3994537156346936,8.290661434756123,79.2,147.0,28.0,309.0,0.6919289287472933,9.410345476431367,0.9374978218105863,0.9476411372996151,0.9606442575618077,0.3809064499718884,0.8980253907680968
Patient_GA_Healthy_s02,Patient_GA_Healthy,Patient_GA,0,15,1231,118.20389926888708,123.0,30.721037509181617,-2.6910114435448955,11.73188933515894,93.0,145.0,26.0,300.0,0.6962369065882441,12.075390159804689,0.9435684381997009,0.933604933813826,0.9504135458526614,0.47080481877012137,0.8716201806566329
Patient_GA_Healthy_s02,Patient_GA_Healthy,Patient_GA,0,18,1483,120.9925826028321,125.0,31.821833308654988,-3.4420031626695056,17.374101430191963,100.0,145.0,23.0,315.0,0.6483265653910361,14.526260312405867,0.9469622954699584,0.9205922790509216,0.942035841338144,0.5358147825178867,0.8474924780277
Patient_GA_Healthy_s02,Patient_GA_Healthy,Patient_GA,0,21,1645,125.31732522796352,128.0,36.13186215453625,-1.1940213038144245,15.200426124979167,103.0,148.0,21.0,425.0,0.48691759821837927,10.329320569908644,0.9395384336498693,0.9118227046014428,0.9419645256831962,0.45489760480233665,0.8314234807770268
Patient_GA_Healthy_s02,Patient_GA_Healthy,Patient_GA,0,24,1651,121.86674742580254,128.0,37.15031333652007,-3.0225287596150925,12.40821593491588,99.0,149.0,22.0,353.0,0.5947312293789332,11.02546914066954,0.9545457899809907,0.911952119496135,0.9367652628474288,0.4992955914230992,0.8316590294336944
Patient_GA_Healthy_s02,Patient_GA_Healthy,Patient_GA,0,27,1474,130.99185888738128,133.0,36.16125408996,-1.8606016566351815,8.869517620982634,103.0,167.0,29.75,349.0,0.632173112748534,16.949282818406793,0.9299066252872292,0.9199506194127485,0.9397723942347909,0.611358995593906,0.8463122361033153
Patient_GA_Healthy_s02,Patient_GA_Healthy,Patient_GA,0,30,1219,121.08859721082855,126.0,29.463878296707787,-2.6049877165423223,11.558305310689088,92.0,147.0,24.5,267.0,0.7819276495224161,17.927732926679305,0.931042244435454,0.9337431969465434,0.9481730653161312,0.5856364129420661,0.8718785558614822
Patient_GA_Healthy_s02,Patient_GA_Healthy,Patient_GA,0,33,1498,127.54339118825101,127.0,31.84208448223945,-0.08488671306382682,1.5717250238713438,92.0,171.0,33.0,254.0,0.8744278939069975,17.424173609822482,0.9118671104712252,0.919026387028457,0.9346106020693572,0.6719866863135955,0.8446124203067906
Patient_GA_Healthy_s02,Patient_GA_Healthy,Patient_GA,0,36,2400,122.25875,121.0,31.617283750677146,0.5691875686951515,2.411528312754851,85.0,155.0999999999999,35.0,312.0,0.71033647226521,18.290133167382916,0.9387328560620071,0.8722667485689203,0.9036349679361221,0.7928919734934722,0.7608540275248085
Patient_GA_Healthy_s02,Patient_GA_Healthy,Patient_GA,0,39,3375,119.98874074074074,119.0,21.368606756421027,0.14511797774637264,0.3644374530421248,94.0,147.0,28.0,167.0,1.236911914417212,23.457657240562966,0.9232637676647326,0.8219580597351368,0.8494646216088756,1.3531288081181996,0.6756214580702805
Patient_GA_Healthy_s02,Patient_GA_Healthy,Patient_GA,0,42,2562,115.8415300546448,117.0,21.97564173145007,-1.5671557449844706,8.026809669044157,93.0,140.0,24.0,240.0,0.844679518225941,38.61920592077085,0.9179147086907714,0.8605305690294692,0.8880359138390168,1.269892888749789,0.7405233774305177
Patient_GA_Healthy_s02,Patient_GA_Healthy,Patient_GA,0,45,1116,116.75985663082437,118.0,19.777382034101844,-0.7266938581467044,4.637259355813335,96.0,137.5,19.0,232.0,0.8561210924896115,11.516196486049745,0.9194730977183829,0.9389761711929325,0.951153731620611,0.4932179604638411,0.8816784908174927
Patient_GA_Healthy_s02,Patient_GA_Healthy,Patient_GA,0,48,1131,116.60919540229885,117.0,17.732347029732452,-0.3507971736232915,2.7399264629213285,97.0,136.0,21.0,180.0,1.0876079125418525,9.588748206186903,0.9318656424577039,0.9390883907268455,0.9492182446650554,0.4825002880051683,0.8818885858789427
Patient_GA_Healthy_s02,Patient_GA_Healthy,Patient_GA,0,51,1341,108.74123788217749,109.0,14.615509968928167,-0.33121841752937703,2.099796481374166,92.0,127.0,19.0,138.0,1.3574972501505818,17.055607515739805,0.9087879234694101,0.9272326527917187,0.9371678847812485,0.7209832819540345,0.8597631489912129
Patient_GA_Healthy_s02,Patient_GA_Healthy,Patient_GA,0,54,1233,105.7404703974047,105.0,14.1350498925206,0.023799016764598856,1.3753312207691737,89.0,123.0,18.0,131.0,1.4291659855075851,11.939126806033508,0.897112089466313,0.9326062956316631,0.9422210615623587,0.613749062765022,0.8697570787443654
Patient_GA_Healthy_s02,Patient_GA_Healthy,Patient_GA,0,57,1260,105.06269841269841,106.0,16.317291607891967,-0.6363196000996406,1.6750443509307669,85.0,124.0,20.0,145.0,1.3287999622398083,15.789311553782559,0.9130688496000174,0.9310942962217764,0.9412162830417412,0.6698887687114903,0.8669392642373045
Patient_GA_Healthy_s02,Patient_GA_Healthy,Patient_GA,0,60,540,109.32407407407408,111.0,16.681786865667302,-3.184057265973787,20.009605530556644,94.9,125.0,16.0,176.0,1.0347161635107713,13.512772472635431,0.8963373722699505,0.9697584479336858,0.9751803880318117,0.3632694123432817,0.940432278004915
Patient_GA_Healthy_s03,Patient_GA_Healthy,Patient_GA,0,6,856,100.59345794392523,122.0,66.1357684142519,-0.09737054175358625,4.033798001262956,6.0,146.0,63.0,500.0,0.47555682615190725,0.8876798458927111,0.922607412818111,0.9908901346114456,0.9940888953605692,0.04461176996982156,0.9818633126918583
Patient_GA_Healthy_s03,Patient_GA_Healthy,Patient_GA,0,9,2414,106.8185584092792,128.0,51.64742706751207,-1.787539140578619,2.7553183286486282,25.0,144.0,38.75,335.0,0.6602486865525837,2.14249041857052,0.9707195921074471,0.9750716200174575,0.9826944851194105,0.12662170543757983,0.9507648397777523
Patient_GA_Healthy_s03,Patient_GA_Healthy,Patient_GA,0,12,4188,121.83978032473735,131.0,38.23831760531674,-3.28064675256742,13.251420351364484,91.0,147.0,20.0,337.0,0.6102019521382074,3.385228892888668,0.975330357521135,0.9574600387112276,0.9724848432212639,0.1801987080727873,0.9167300081544472
Patient_GA_Healthy_s03,Patient_GA_Healthy,Patient_GA,0,15,5042,117.7368107893693,129.0,42.26141644685733,-2.544346785473018,7.666221330972489,74.0,147.0,23.0,337.0,0.6340817684435305,3.9539038798706945,0.9751472952208149,0.9487274154564277,0.9658722724424378,0.22140413677314244,0.900084084212762
Patient_GA_Healthy_s03,Patient_GA_Healthy,Patient_GA,0,18,5461,110.49935909174144,121.0,43.071692677230835,-1.1664740856551394,3.207553178966461,53.0,145.0,35.0,353.0,0.6445473163085748,4.111278977721385,0.9652981970955101,0.9434200099009354,0.9609549205346495,0.2619873093446465,0.8900421988373733
Patient_GA_Healthy_s03,Patient_GA_Healthy,Patient_GA,0,21,8319,113.50138237768962,123.0,37.84421495570987,-1.509196542019075,3.708901963540246,61.0,146.0,29.0,329.0,0.6728235309392939,6.772130076317303,0.9696464215786218,0.9149948465734049,0.942111120138977,0.3728871444940046,0.8372166864676497
Patient_GA_Healthy_s03,Patient_GA_Healthy,Patient_GA,0,24,10809,115.4494402812471,121.0,33.61114679027035,-1.890169637151079,10.16348576895153,85.0,141.0,24.0,492.0,0.4350788508600453,3.76060713953017,0.9738710550698798,0.8907152432149941,0.9402232847306569,0.2861024164459771,0.7933746515309348
Patient_GA_Healthy_s03,Patient_GA_Healthy,Patient_GA,0,27,12521,115.41841705934031,120.0,33.190056025054545,-2.627268462124145,13.798394613854178,90.0,142.0,24.0,362.0,0.5824056159080994,5.960836392976963,0.9804476848928911,0.8741765591517023,0.9223875749222672,0.40032889788829495,0.764185619386095
Patient_GA_Healthy_s03,Patient_GA_Healthy,Patient_GA,0,30,13515,119.15678875323714,119.0,31.383860636397667,-0.9092207538066389,11.10146250981101,94.0,144.0,25.0,367.0,0.5789308742703303,5.8765215136448585,0.9820011814056957,0.8646163930614885,0.917765752471524,0.39703652749716845,0.747562262663877
Patient_GA_Healthy_s03,Patient_GA_Healthy,Patient_GA,0,33,12877,118.20392948668169,120.0,28.014543867488513,-1.9811842054408297,15.23878069944324,96.0,142.0,23.0,357.0,0.5786436414475823,4.61091138402657,0.9859168447348018,0.8712477453432449,0.9223362654077205,0.35731848299567515,0.7590732074566784
Patient_GA_Healthy_s03,Patient_GA_Healthy,Patient_GA,0,36,12027,119.93572794545605,121.0,28.085621558558678,-1.8273205128821397,13.220491186729006,99.0,145.0,24.0,360.0,0.5766781099637897,4.070490828681708,0.9867865137224356,0.8795467668073095,0.9281563058166864,0.3299679628170485,0.7736030739107874
Patient_GA_Healthy_s03,Patient_GA_Healthy,Patient_GA,0,39,11068,121.10426454644019,121.0,22.85489431868284,-1.4355105026184038,13.891817841054046,101.0,143.0,21.0,370.0,0.5442033739791813,3.796699805517761,0.9855145452487964,0.8890826079519928,0.9351022613130427,0.2951611153042626,0.7904683768154137
Patient_GA_Healthy_s03,Patient_GA_Healthy,Patient_GA,0,42,10039,119.53939635421855,121.0,22.912741897974282,-2.1177822311111876,17.473119480680634,101.0,140.0,21.0,344.0,0.5784577994980049,4.342617510139215,0.9847804048489494,0.8993245848895699,0.9393977251913119,0.29150773910592687,0.8087851376496518
Patient_GA_Healthy_s03,Patient_GA_Healthy,Patient_GA,0,45,8790,116.94755403868032,119.0,26.03331379013329,-2.4930548068710854,16.373068471757286,98.0,138.0,20.0,357.0,0.5639309445913263,3.2708147198220585,0.985807147841751,0.9118293134161563,0.9473128187363805,0.24683792863231427,0.8314330381251962
